12912,0,2658
112914,1,2663
112915,0,2662
112916,1,2655
112918,0,2645
112919,3,2636
112920,0,2635
112921,0,2642
112923,0,2642
112924,0,2642
112925,0,2638
112927,0,2637
112928,0,2652
112929,0,2658
112931,0,2654
112932,0,2646
112933,0,2640
112935,0,2625
112936,0,2627
112937,0,2629
112938,0,2631
112940,0,2630
112941,0,2649
112942,1,2661
112944,0,2663
112945,0,2654
112946,1,2662
112948,0,2664
112949,4,2663
112950,0,2654
112952,2,2661
112953,0,2644
112954,0,2643
112955,0,2639
112957,0,2639
112958,0,2635
112959,0,2636
112961,0,2637
112962,0,2638
112963,2,2653
112965,0,2659
112966,0,2662
112967,0,2659
112968,0,2654
112970,0,2653
112971,0,2640
112972,0,2645
112974,0,2651
112975,1,2660
112976,0,2657
112978,2,2662
112979,1,2666
112980,0,2659
112981,2,2661
112983,0,2650
112984,0,2662
112985,0,2662
112987,0,2661
112988,2,2671
112989,0,2652
112991,0,2651
112992,0,2663
112993,0,2663
112995,0,2662
112996,3,2671
112997,0,2674
112999,0,2671
113000,0,2657
113001,3,2667
113002,0,2652
113004,0,2642
113005,2,2658
113006,0,2645
113008,3,2657
113009,0,2657
113010,2,2669
113012,0,2659
113013,3,2668
113014,0,2653
113015,0,2650
113017,0,2656
113018,0,2630
113019,3,2634
113021,0,2643
113022,0,2641
113023,0,2637
113025,0,2652
113026,0,2651
113027,0,2657
113028,0,2655
113030,0,2652
113031,0,2657
113032,0,2658
113034,0,2659
113035,2,2661
113036,0,2656
113038,0,2646
113039,0,2638
113040,0,2639
113042,0,2638
113043,0,2636
113044,5,2649
113045,0,2641
113047,1,2657
113048,0,2650
113049,0,2637
113051,0,2635
113052,2,2643
113053,0,2644
113055,2,2654
113056,0,2655
113057,1,2666
113059,0,2665
113060,0,2655
113061,0,2655
113062,0,2659
113064,2,2665
113065,0,2638
113066,4,2658
113068,0,2641
113069,0,2645
113070,0,2636
113072,0,2634
113073,1,2644
113074,0,2651
113075,0,2655
113077,0,2659
113078,2,2641
113079,0,2640
113081,1,2647
113082,0,2655
113083,0,2660
113085,2,2663
113086,0,2649
113087,0,2642
113088,1,2655
113090,0,2645
113091,2,2660
113092,3,2670
113094,2,2667
113095,0,2654
113096,0,2660
113098,1,2663
113099,0,2650
113100,0,2643
113102,2,2651
113103,0,2641
113104,0,2641
113106,3,2626
113107,0,2624
113108,3,2633
113109,0,2632
